,signal,class,chunk_num,chunk_start,chunk_end,neighbor_0
4238,1.339336,0,16,3895,4293,1.339336
4239,0.338504,0,16,3895,4293,0.338504
4240,-0.293377,0,16,3895,4293,-0.293377
4241,-1.204191,0,16,3895,4293,-1.204191
4242,-0.294419,0,16,3895,4293,-0.294419
4243,-0.403856,0,16,3895,4293,-0.403856
4244,-0.126839,0,16,3895,4293,-0.126839
4245,2.293337,0,16,3895,4293,2.293337
4246,-0.939779,0,16,3895,4293,-0.939779
4247,0.983069,0,16,3895,4293,0.983069
4248,0.933497,0,16,3895,4293,0.933497
4249,0.375743,0,16,3895,4293,0.375743
4250,0.013391,0,16,3895,4293,0.013391
4251,0.591186,0,16,3895,4293,0.591186
4252,0.581506,0,16,3895,4293,0.581506
4253,-0.358799,0,16,3895,4293,-0.358799
4254,-1.297864,0,16,3895,4293,-1.297864
4255,1.145,0,16,3895,4293,1.145
4256,0.434997,0,16,3895,4293,0.434997
4257,-0.897019,0,16,3895,4293,-0.897019
4258,-0.884527,0,16,3895,4293,-0.884527
4259,0.428068,0,16,3895,4293,0.428068
4260,1.365577,0,16,3895,4293,1.365577
4261,-0.239983,0,16,3895,4293,-0.239983
4262,-1.27445,0,16,3895,4293,-1.27445
4263,-1.256267,0,16,3895,4293,-1.256267
4264,-0.203232,0,16,3895,4293,-0.203232
4265,0.176357,0,16,3895,4293,0.176357
4266,1.220092,0,16,3895,4293,1.220092
4267,-0.296036,0,16,3895,4293,-0.296036
4268,-0.163492,0,16,3895,4293,-0.163492
4269,1.36361,0,16,3895,4293,1.36361
4270,1.41022,0,16,3895,4293,1.41022
4271,1.946392,0,16,3895,4293,1.946392
4272,0.872774,0,16,3895,4293,0.872774
4273,1.272125,0,16,3895,4293,1.272125
4274,0.330828,0,16,3895,4293,0.330828
4275,0.690471,0,16,3895,4293,0.690471
4276,-1.598872,0,16,3895,4293,-1.598872
4277,-0.518561,0,16,3895,4293,-0.518561
4278,0.761247,0,16,3895,4293,0.761247
4279,0.102185,0,16,3895,4293,0.102185
4280,-1.261887,0,16,3895,4293,-1.261887
4281,0.765557,0,16,3895,4293,0.765557
4282,0.323109,0,16,3895,4293,0.323109
4283,0.093314,0,16,3895,4293,0.093314
4284,0.564966,0,16,3895,4293,0.564966
4285,0.269356,0,16,3895,4293,0.269356
4286,0.617227,0,16,3895,4293,0.617227
4287,-0.437765,0,16,3895,4293,-0.437765
4288,-0.337253,0,16,3895,4293,-0.337253
4289,1.366811,0,16,3895,4293,1.366811
4290,1.818711,0,16,3895,4293,1.818711
4291,-0.754227,0,16,3895,4293,-0.754227
4292,1.014676,0,16,3895,4293,1.014676
4293,1.168346,0,17,4294,4563,1.168346
4294,-0.975342,0,17,4294,4563,-0.975342
4295,-0.460622,0,17,4294,4563,-0.460622
4296,0.416961,0,17,4294,4563,0.416961
4297,1.093694,0,17,4294,4563,1.093694
4298,-0.091534,0,17,4294,4563,-0.091534
4299,0.320193,0,17,4294,4563,0.320193
4300,0.990415,0,17,4294,4563,0.990415
4301,1.122063,0,17,4294,4563,1.122063
4302,-0.426806,0,17,4294,4563,-0.426806
4303,0.197479,0,17,4294,4563,0.197479
4304,0.413925,0,17,4294,4563,0.413925
4305,2.176627,0,17,4294,4563,2.176627
4306,0.471183,0,17,4294,4563,0.471183
4307,-0.797861,0,17,4294,4563,-0.797861
4308,0.359734,0,17,4294,4563,0.359734
4309,0.376283,0,17,4294,4563,0.376283
4310,-2.093253,0,17,4294,4563,-2.093253
4311,-2.565893,0,17,4294,4563,-2.565893
4312,-2.278441,0,17,4294,4563,-2.278441
4313,-0.521569,0,17,4294,4563,-0.521569
4314,0.062046,0,17,4294,4563,0.062046
4315,-1.252348,0,17,4294,4563,-1.252348
4316,0.585355,0,17,4294,4563,0.585355
4317,-1.499465,0,17,4294,4563,-1.499465
4318,-0.565546,0,17,4294,4563,-0.565546
4319,-1.258056,0,17,4294,4563,-1.258056
4320,-0.371254,0,17,4294,4563,-0.371254
4321,-0.708981,0,17,4294,4563,-0.708981
4322,-2.012044,0,17,4294,4563,-2.012044
4323,-0.914555,0,17,4294,4563,-0.914555
4324,-1.351025,0,17,4294,4563,-1.351025
4325,-2.105092,0,17,4294,4563,-2.105092
4326,0.149853,0,17,4294,4563,0.149853
4327,0.373587,0,17,4294,4563,0.373587
4328,-0.031043,0,17,4294,4563,-0.031043
4329,1.87576,0,17,4294,4563,1.87576
4330,-0.052291,0,17,4294,4563,-0.052291
4331,1.333315,0,17,4294,4563,1.333315
4332,-1.932007,0,17,4294,4563,-1.932007
4333,2.441417,0,17,4294,4563,2.441417
4334,1.128172,0,17,4294,4563,1.128172
4335,-0.041267,0,17,4294,4563,-0.041267
4336,1.320966,0,17,4294,4563,1.320966
4337,0.044049,0,17,4294,4563,0.044049
4338,-0.38,0,17,4294,4563,-0.38
4339,-0.294885,0,17,4294,4563,-0.294885
4340,-0.447532,0,17,4294,4563,-0.447532
4341,2.472328,0,17,4294,4563,2.472328
4342,0.090374,0,17,4294,4563,0.090374
4343,1.104193,0,17,4294,4563,1.104193
4344,0.952743,0,17,4294,4563,0.952743
4345,-0.413072,0,17,4294,4563,-0.413072
4346,0.623212,0,17,4294,4563,0.623212
4347,0.53963,0,17,4294,4563,0.53963
4348,-1.072679,0,17,4294,4563,-1.072679
4349,-0.288162,0,17,4294,4563,-0.288162
4350,0.327343,0,17,4294,4563,0.327343
4351,-2.737278,0,17,4294,4563,-2.737278
4352,-0.301837,0,17,4294,4563,-0.301837
4353,0.387709,0,17,4294,4563,0.387709
4354,0.812557,0,17,4294,4563,0.812557
4355,-0.176096,0,17,4294,4563,-0.176096
4356,0.739036,0,17,4294,4563,0.739036
4357,0.488784,0,17,4294,4563,0.488784
4358,1.586607,0,17,4294,4563,1.586607
4359,-0.715137,0,17,4294,4563,-0.715137
4360,-0.354215,0,17,4294,4563,-0.354215
4361,0.068991,0,17,4294,4563,0.068991
4362,-0.65303,0,17,4294,4563,-0.65303
4363,0.915945,0,17,4294,4563,0.915945
4364,-0.750918,0,17,4294,4563,-0.750918
4365,-1.092083,0,17,4294,4563,-1.092083
4366,-0.540157,0,17,4294,4563,-0.540157
4367,-0.483632,0,17,4294,4563,-0.483632
4368,-0.7209,0,17,4294,4563,-0.7209
4369,-0.342671,0,17,4294,4563,-0.342671
4370,-1.96516,0,17,4294,4563,-1.96516
4371,-1.034143,0,17,4294,4563,-1.034143
4372,-1.644332,0,17,4294,4563,-1.644332
4373,-1.642282,0,17,4294,4563,-1.642282
4374,0.875371,0,17,4294,4563,0.875371
4375,1.85413,0,17,4294,4563,1.85413
4376,0.952194,0,17,4294,4563,0.952194
4377,0.833589,0,17,4294,4563,0.833589
4378,-0.348223,0,17,4294,4563,-0.348223
4379,0.980141,0,17,4294,4563,0.980141
4380,-1.534605,0,17,4294,4563,-1.534605
4381,-0.898978,0,17,4294,4563,-0.898978
4382,1.520115,0,17,4294,4563,1.520115
4383,-0.268206,0,17,4294,4563,-0.268206
4384,0.11744,0,17,4294,4563,0.11744
4385,1.972692,0,17,4294,4563,1.972692
4386,0.971266,0,17,4294,4563,0.971266
4387,2.406236,0,17,4294,4563,2.406236
4388,0.345146,0,17,4294,4563,0.345146
4389,0.47237,0,17,4294,4563,0.47237
4390,0.395513,0,17,4294,4563,0.395513
4391,-0.762053,0,17,4294,4563,-0.762053
4392,-1.334366,0,17,4294,4563,-1.334366
4393,-1.092941,0,17,4294,4563,-1.092941
4394,0.769297,0,17,4294,4563,0.769297
4395,0.503452,0,17,4294,4563,0.503452
4396,0.952387,0,17,4294,4563,0.952387
4397,1.304059,0,17,4294,4563,1.304059
4398,1.706251,0,17,4294,4563,1.706251
4399,0.458397,0,17,4294,4563,0.458397
4400,0.917087,0,17,4294,4563,0.917087
4401,1.749756,0,17,4294,4563,1.749756
4402,2.039434,0,17,4294,4563,2.039434
4403,1.44851,0,17,4294,4563,1.44851
4404,-0.769394,0,17,4294,4563,-0.769394
4405,0.438013,0,17,4294,4563,0.438013
4406,-0.007489,0,17,4294,4563,-0.007489
4407,0.771557,0,17,4294,4563,0.771557
4408,0.413974,0,17,4294,4563,0.413974
4409,-1.581524,0,17,4294,4563,-1.581524
4410,-0.514678,0,17,4294,4563,-0.514678
4411,1.486144,0,17,4294,4563,1.486144
4412,1.25686,0,17,4294,4563,1.25686
4413,0.699681,0,17,4294,4563,0.699681
4414,-0.359123,0,17,4294,4563,-0.359123
4415,-1.177626,0,17,4294,4563,-1.177626
4416,-1.307256,0,17,4294,4563,-1.307256
4417,1.394538,0,17,4294,4563,1.394538
4418,0.119817,0,17,4294,4563,0.119817
4419,-0.407668,0,17,4294,4563,-0.407668
4420,1.315298,0,17,4294,4563,1.315298
4421,-0.283078,0,17,4294,4563,-0.283078
4422,-0.527499,0,17,4294,4563,-0.527499
4423,-0.496075,0,17,4294,4563,-0.496075
4424,-0.035763,0,17,4294,4563,-0.035763
4425,0.760926,0,17,4294,4563,0.760926
4426,2.160108,0,17,4294,4563,2.160108
4427,0.6416,0,17,4294,4563,0.6416
4428,2.740402,0,17,4294,4563,2.740402
4429,0.766475,0,17,4294,4563,0.766475
4430,-0.950686,0,17,4294,4563,-0.950686
4431,-0.940227,0,17,4294,4563,-0.940227
4432,-0.498932,0,17,4294,4563,-0.498932
4433,0.786679,0,17,4294,4563,0.786679
4434,-1.060282,0,17,4294,4563,-1.060282
4435,0.663721,0,17,4294,4563,0.663721
4436,0.274762,0,17,4294,4563,0.274762
4437,-1.135893,0,17,4294,4563,-1.135893
4438,-0.172522,0,17,4294,4563,-0.172522
4439,1.539829,0,17,4294,4563,1.539829
4440,0.707805,0,17,4294,4563,0.707805
4441,1.841318,0,17,4294,4563,1.841318
4442,0.636719,0,17,4294,4563,0.636719
4443,0.744899,0,17,4294,4563,0.744899
4444,0.690411,0,17,4294,4563,0.690411
4445,0.182543,0,17,4294,4563,0.182543
4446,-0.183207,0,17,4294,4563,-0.183207
4447,0.546154,0,17,4294,4563,0.546154
4448,1.679508,0,17,4294,4563,1.679508
4449,0.818235,0,17,4294,4563,0.818235
4450,1.186322,0,17,4294,4563,1.186322
4451,1.491834,0,17,4294,4563,1.491834
4452,0.993955,0,17,4294,4563,0.993955
4453,0.462156,0,17,4294,4563,0.462156
4454,0.539885,0,17,4294,4563,0.539885
4455,-0.206741,0,17,4294,4563,-0.206741
4456,0.334473,0,17,4294,4563,0.334473
4457,-0.854562,0,17,4294,4563,-0.854562
4458,-1.663422,0,17,4294,4563,-1.663422
4459,0.297241,0,17,4294,4563,0.297241
4460,-0.728118,0,17,4294,4563,-0.728118
4461,1.30373,0,17,4294,4563,1.30373
4462,0.334539,0,17,4294,4563,0.334539
4463,-3.119959,0,17,4294,4563,-3.119959
4464,-2.046133,0,17,4294,4563,-2.046133
4465,0.907065,0,17,4294,4563,0.907065
4466,-0.063304,0,17,4294,4563,-0.063304
4467,-0.302564,0,17,4294,4563,-0.302564
4468,0.088339,0,17,4294,4563,0.088339
4469,-1.306638,0,17,4294,4563,-1.306638
4470,-1.455515,0,17,4294,4563,-1.455515
4471,-0.429232,0,17,4294,4563,-0.429232
4472,0.687446,0,17,4294,4563,0.687446
4473,-0.292359,0,17,4294,4563,-0.292359
4474,0.344997,0,17,4294,4563,0.344997
4475,1.317561,0,17,4294,4563,1.317561
4476,1.075488,0,17,4294,4563,1.075488
4477,1.011097,0,17,4294,4563,1.011097
4478,-1.188139,0,17,4294,4563,-1.188139
4479,-0.671648,0,17,4294,4563,-0.671648
4480,0.03474,0,17,4294,4563,0.03474
4481,0.144215,0,17,4294,4563,0.144215
4482,0.74713,0,17,4294,4563,0.74713
4483,1.175019,0,17,4294,4563,1.175019
4484,-1.476439,0,17,4294,4563,-1.476439
4485,-1.21211,0,17,4294,4563,-1.21211
4486,-1.041917,0,17,4294,4563,-1.041917
4487,-1.748942,0,17,4294,4563,-1.748942
4488,-1.786481,0,17,4294,4563,-1.786481
4489,-1.968176,0,17,4294,4563,-1.968176
4490,-0.985004,0,17,4294,4563,-0.985004
4491,-0.416592,0,17,4294,4563,-0.416592
4492,0.802608,0,17,4294,4563,0.802608
4493,-1.033883,0,17,4294,4563,-1.033883
4494,-4.242632,0,17,4294,4563,-4.242632
4495,-1.646179,0,17,4294,4563,-1.646179
4496,-0.553991,0,17,4294,4563,-0.553991
4497,-0.176191,0,17,4294,4563,-0.176191
4498,0.09283,0,17,4294,4563,0.09283
4499,1.30713,0,17,4294,4563,1.30713
4500,0.724401,0,17,4294,4563,0.724401
4501,-0.787132,0,17,4294,4563,-0.787132
4502,-0.810983,0,17,4294,4563,-0.810983
4503,-0.929746,0,17,4294,4563,-0.929746
4504,1.619316,0,17,4294,4563,1.619316
4505,0.867361,0,17,4294,4563,0.867361
4506,0.651932,0,17,4294,4563,0.651932
4507,0.871452,0,17,4294,4563,0.871452
4508,1.861412,0,17,4294,4563,1.861412
4509,-0.266223,0,17,4294,4563,-0.266223
4510,0.283361,0,17,4294,4563,0.283361
4511,0.098938,0,17,4294,4563,0.098938
4512,-1.728931,0,17,4294,4563,-1.728931
4513,1.027536,0,17,4294,4563,1.027536
4514,0.626844,0,17,4294,4563,0.626844
4515,-0.561276,0,17,4294,4563,-0.561276
4516,0.82526,0,17,4294,4563,0.82526
4517,0.578564,0,17,4294,4563,0.578564
4518,-0.106827,0,17,4294,4563,-0.106827
4519,-0.622508,0,17,4294,4563,-0.622508
4520,-0.280217,0,17,4294,4563,-0.280217
4521,0.035878,0,17,4294,4563,0.035878
4522,2.068611,0,17,4294,4563,2.068611
4523,3.120868,0,17,4294,4563,3.120868
4524,1.541794,0,17,4294,4563,1.541794
4525,-0.701895,0,17,4294,4563,-0.701895
4526,-0.613731,0,17,4294,4563,-0.613731
4527,-0.135885,0,17,4294,4563,-0.135885
4528,0.133252,0,17,4294,4563,0.133252
4529,0.527898,0,17,4294,4563,0.527898
4530,1.814236,0,17,4294,4563,1.814236
4531,-0.052659,0,17,4294,4563,-0.052659
4532,0.281472,0,17,4294,4563,0.281472
4533,-0.797419,0,17,4294,4563,-0.797419
4534,-0.703965,0,17,4294,4563,-0.703965
4535,0.008875,0,17,4294,4563,0.008875
4536,0.541898,0,17,4294,4563,0.541898
4537,-0.384398,0,17,4294,4563,-0.384398
4538,-0.532013,0,17,4294,4563,-0.532013
4539,-0.845686,0,17,4294,4563,-0.845686
4540,-0.648694,0,17,4294,4563,-0.648694
4541,0.899293,0,17,4294,4563,0.899293
4542,0.877478,0,17,4294,4563,0.877478
4543,1.234447,0,17,4294,4563,1.234447
4544,-0.063227,0,17,4294,4563,-0.063227
4545,0.692201,0,17,4294,4563,0.692201
4546,1.608398,0,17,4294,4563,1.608398
4547,1.140677,0,17,4294,4563,1.140677
4548,-0.580502,0,17,4294,4563,-0.580502
4549,0.178638,0,17,4294,4563,0.178638
4550,-1.391287,0,17,4294,4563,-1.391287
4551,1.008653,0,17,4294,4563,1.008653
4552,0.096956,0,17,4294,4563,0.096956
4553,0.573933,0,17,4294,4563,0.573933
4554,0.28537,0,17,4294,4563,0.28537
4555,-0.657244,0,17,4294,4563,-0.657244
4556,-0.726965,0,17,4294,4563,-0.726965
4557,0.570546,0,17,4294,4563,0.570546
4558,-0.063644,0,17,4294,4563,-0.063644
4559,-0.695003,0,17,4294,4563,-0.695003
4560,0.061814,0,17,4294,4563,0.061814
4561,0.389415,0,17,4294,4563,0.389415
4562,0.914243,0,17,4294,4563,0.914243
4563,-0.285879,0,18,4564,5040,-0.285879
4564,0.356061,0,18,4564,5040,0.356061
4565,-0.929985,0,18,4564,5040,-0.929985
4566,0.631748,0,18,4564,5040,0.631748
4567,-0.42882,0,18,4564,5040,-0.42882
4568,2.869844,0,18,4564,5040,2.869844
4569,0.187147,0,18,4564,5040,0.187147
4570,-0.942233,0,18,4564,5040,-0.942233
4571,-0.763856,0,18,4564,5040,-0.763856
4572,-0.771077,0,18,4564,5040,-0.771077
4573,-0.434647,0,18,4564,5040,-0.434647
4574,0.188631,0,18,4564,5040,0.188631
4575,2.607801,0,18,4564,5040,2.607801
4576,1.966274,0,18,4564,5040,1.966274
4577,1.362266,0,18,4564,5040,1.362266
4578,0.614935,0,18,4564,5040,0.614935
4579,0.678939,0,18,4564,5040,0.678939
4580,-2.003675,0,18,4564,5040,-2.003675
4581,1.074011,0,18,4564,5040,1.074011
4582,0.715019,0,18,4564,5040,0.715019
4583,2.56641,0,18,4564,5040,2.56641
4584,0.578615,0,18,4564,5040,0.578615
4585,-1.179816,0,18,4564,5040,-1.179816
4586,0.143099,0,18,4564,5040,0.143099
4587,-0.891215,0,18,4564,5040,-0.891215
4588,0.84579,0,18,4564,5040,0.84579
4589,-0.155278,0,18,4564,5040,-0.155278
4590,-1.621233,0,18,4564,5040,-1.621233
4591,0.148266,0,18,4564,5040,0.148266
4592,-0.529065,0,18,4564,5040,-0.529065
4593,1.304589,0,18,4564,5040,1.304589
4594,-0.212745,0,18,4564,5040,-0.212745
4595,-1.627996,0,18,4564,5040,-1.627996
4596,-0.685946,0,18,4564,5040,-0.685946
4597,0.178138,0,18,4564,5040,0.178138
4598,-2.104937,0,18,4564,5040,-2.104937
4599,0.38217,0,18,4564,5040,0.38217
4600,-1.023942,0,18,4564,5040,-1.023942
4601,-1.79601,0,18,4564,5040,-1.79601
4602,-0.511038,0,18,4564,5040,-0.511038
4603,-0.86937,0,18,4564,5040,-0.86937
4604,0.053728,0,18,4564,5040,0.053728
4605,-1.437459,0,18,4564,5040,-1.437459
4606,-0.318727,0,18,4564,5040,-0.318727
4607,-2.532267,0,18,4564,5040,-2.532267
4608,-0.772946,0,18,4564,5040,-0.772946
4609,-1.588636,0,18,4564,5040,-1.588636
4610,-0.451312,0,18,4564,5040,-0.451312
4611,0.773122,0,18,4564,5040,0.773122
4612,0.364383,0,18,4564,5040,0.364383
4613,1.21392,0,18,4564,5040,1.21392
4614,0.766108,0,18,4564,5040,0.766108
4615,2.328706,0,18,4564,5040,2.328706
4616,-0.557513,0,18,4564,5040,-0.557513
4617,0.253675,0,18,4564,5040,0.253675
4618,-0.382143,0,18,4564,5040,-0.382143
4619,-0.667231,0,18,4564,5040,-0.667231
4620,1.318527,0,18,4564,5040,1.318527
4621,-1.484569,0,18,4564,5040,-1.484569
4622,-2.652712,0,18,4564,5040,-2.652712
4623,-0.062182,0,18,4564,5040,-0.062182
4624,-0.78232,0,18,4564,5040,-0.78232
4625,1.074959,0,18,4564,5040,1.074959
4626,0.979255,0,18,4564,5040,0.979255
4627,1.073393,0,18,4564,5040,1.073393
4628,-1.782984,0,18,4564,5040,-1.782984
4629,-0.938261,0,18,4564,5040,-0.938261
4630,2.037726,0,18,4564,5040,2.037726
4631,0.716435,0,18,4564,5040,0.716435
4632,-0.272451,0,18,4564,5040,-0.272451
4633,-0.680279,0,18,4564,5040,-0.680279
4634,0.540892,0,18,4564,5040,0.540892
4635,0.160272,0,18,4564,5040,0.160272
4636,0.720442,0,18,4564,5040,0.720442
4637,-0.867388,0,18,4564,5040,-0.867388
4638,0.875787,0,18,4564,5040,0.875787
4639,1.207403,0,18,4564,5040,1.207403
4640,1.053197,0,18,4564,5040,1.053197
4641,1.319621,0,18,4564,5040,1.319621
4642,1.730744,0,18,4564,5040,1.730744
4643,0.634111,0,18,4564,5040,0.634111
4644,-1.222699,0,18,4564,5040,-1.222699
4645,-0.2459,0,18,4564,5040,-0.2459
4646,0.772742,0,18,4564,5040,0.772742
4647,-0.296998,0,18,4564,5040,-0.296998
4648,1.277207,0,18,4564,5040,1.277207
4649,1.393865,0,18,4564,5040,1.393865
4650,1.575085,0,18,4564,5040,1.575085
4651,1.556494,0,18,4564,5040,1.556494
4652,0.522382,0,18,4564,5040,0.522382
4653,-0.001507,0,18,4564,5040,-0.001507
4654,0.010638,0,18,4564,5040,0.010638
4655,0.754193,0,18,4564,5040,0.754193
4656,-0.259192,0,18,4564,5040,-0.259192
4657,-0.567376,0,18,4564,5040,-0.567376
4658,-0.400421,0,18,4564,5040,-0.400421
4659,1.324813,0,18,4564,5040,1.324813
4660,1.799375,0,18,4564,5040,1.799375
4661,-0.380583,0,18,4564,5040,-0.380583
4662,-0.076379,0,18,4564,5040,-0.076379
4663,0.751445,0,18,4564,5040,0.751445
4664,1.221542,0,18,4564,5040,1.221542
4665,-0.213928,0,18,4564,5040,-0.213928
4666,0.823363,0,18,4564,5040,0.823363
4667,1.169328,0,18,4564,5040,1.169328
4668,-0.407814,0,18,4564,5040,-0.407814
4669,-2.078568,0,18,4564,5040,-2.078568
4670,-0.304926,0,18,4564,5040,-0.304926
4671,0.628196,0,18,4564,5040,0.628196
4672,-1.686033,0,18,4564,5040,-1.686033
4673,-0.10134,0,18,4564,5040,-0.10134
4674,1.324576,0,18,4564,5040,1.324576
4675,0.5638,0,18,4564,5040,0.5638
4676,0.593576,0,18,4564,5040,0.593576
4677,-0.172014,0,18,4564,5040,-0.172014
4678,0.826395,0,18,4564,5040,0.826395
4679,0.342223,0,18,4564,5040,0.342223
4680,0.971506,0,18,4564,5040,0.971506
4681,-0.614875,0,18,4564,5040,-0.614875
4682,1.205316,0,18,4564,5040,1.205316
4683,0.58403,0,18,4564,5040,0.58403
4684,-0.390588,0,18,4564,5040,-0.390588
4685,0.777417,0,18,4564,5040,0.777417
4686,-0.529954,0,18,4564,5040,-0.529954
4687,-0.015362,0,18,4564,5040,-0.015362
4688,1.042869,0,18,4564,5040,1.042869
4689,1.194374,0,18,4564,5040,1.194374
4690,1.731051,0,18,4564,5040,1.731051
4691,-0.313243,0,18,4564,5040,-0.313243
4692,0.421039,0,18,4564,5040,0.421039
4693,0.787567,0,18,4564,5040,0.787567
4694,0.094159,0,18,4564,5040,0.094159
4695,0.889363,0,18,4564,5040,0.889363
4696,0.217758,0,18,4564,5040,0.217758
4697,-0.445211,0,18,4564,5040,-0.445211
4698,0.962446,0,18,4564,5040,0.962446
4699,0.409281,0,18,4564,5040,0.409281
4700,-1.807109,0,18,4564,5040,-1.807109
4701,1.345913,0,18,4564,5040,1.345913
4702,-0.415966,0,18,4564,5040,-0.415966
4703,-0.663592,0,18,4564,5040,-0.663592
4704,-0.808947,0,18,4564,5040,-0.808947
4705,-1.96704,0,18,4564,5040,-1.96704
4706,-0.45127,0,18,4564,5040,-0.45127
4707,1.519268,0,18,4564,5040,1.519268
4708,0.445747,0,18,4564,5040,0.445747
4709,-0.366413,0,18,4564,5040,-0.366413
4710,-1.561885,0,18,4564,5040,-1.561885
4711,0.004414,0,18,4564,5040,0.004414
4712,1.607378,0,18,4564,5040,1.607378
4713,-1.100472,0,18,4564,5040,-1.100472
4714,-0.479785,0,18,4564,5040,-0.479785
4715,0.292264,0,18,4564,5040,0.292264
4716,0.397302,0,18,4564,5040,0.397302
4717,0.356988,0,18,4564,5040,0.356988
4718,0.428185,0,18,4564,5040,0.428185
4719,-1.689792,0,18,4564,5040,-1.689792
4720,1.205472,0,18,4564,5040,1.205472
4721,0.122645,0,18,4564,5040,0.122645
4722,0.030924,0,18,4564,5040,0.030924
4723,0.140017,0,18,4564,5040,0.140017
4724,2.543026,0,18,4564,5040,2.543026
4725,1.695453,0,18,4564,5040,1.695453
4726,0.346605,0,18,4564,5040,0.346605
4727,0.851446,0,18,4564,5040,0.851446
4728,0.297202,0,18,4564,5040,0.297202
4729,0.81085,0,18,4564,5040,0.81085
4730,-0.129079,0,18,4564,5040,-0.129079
4731,-1.267345,0,18,4564,5040,-1.267345
4732,0.866804,0,18,4564,5040,0.866804
4733,-0.862032,0,18,4564,5040,-0.862032
4734,0.467618,0,18,4564,5040,0.467618
4735,0.066914,0,18,4564,5040,0.066914
4736,-0.721514,0,18,4564,5040,-0.721514
4737,0.358872,0,18,4564,5040,0.358872
4738,-1.616932,0,18,4564,5040,-1.616932
4739,1.469527,0,18,4564,5040,1.469527
4740,1.348036,0,18,4564,5040,1.348036
4741,0.185851,0,18,4564,5040,0.185851
4742,1.5456,0,18,4564,5040,1.5456
4743,0.794144,0,18,4564,5040,0.794144
4744,0.047992,0,18,4564,5040,0.047992
4745,1.200279,0,18,4564,5040,1.200279
4746,-2.244276,0,18,4564,5040,-2.244276
4747,-0.343685,0,18,4564,5040,-0.343685
4748,0.353239,0,18,4564,5040,0.353239
4749,0.052219,0,18,4564,5040,0.052219
4750,0.244875,0,18,4564,5040,0.244875
4751,-0.252106,0,18,4564,5040,-0.252106
4752,-0.700225,0,18,4564,5040,-0.700225
4753,1.033456,0,18,4564,5040,1.033456
4754,-0.334247,0,18,4564,5040,-0.334247
4755,0.49289,0,18,4564,5040,0.49289
4756,0.209342,0,18,4564,5040,0.209342
4757,-1.481485,0,18,4564,5040,-1.481485
4758,-2.574789,0,18,4564,5040,-2.574789
4759,-0.433922,0,18,4564,5040,-0.433922
4760,-0.438723,0,18,4564,5040,-0.438723
4761,-0.296098,0,18,4564,5040,-0.296098
4762,0.00276,0,18,4564,5040,0.00276
4763,-1.356438,0,18,4564,5040,-1.356438
4764,0.274781,0,18,4564,5040,0.274781
4765,-0.257536,0,18,4564,5040,-0.257536
4766,-0.220178,0,18,4564,5040,-0.220178
4767,-0.146844,0,18,4564,5040,-0.146844
4768,-1.362483,0,18,4564,5040,-1.362483
4769,-0.241492,0,18,4564,5040,-0.241492
4770,0.192163,0,18,4564,5040,0.192163
4771,-0.001659,0,18,4564,5040,-0.001659
4772,1.528906,0,18,4564,5040,1.528906
4773,-0.267313,0,18,4564,5040,-0.267313
4774,-0.188395,0,18,4564,5040,-0.188395
4775,0.276321,0,18,4564,5040,0.276321
4776,-0.507625,0,18,4564,5040,-0.507625
4777,0.448579,0,18,4564,5040,0.448579
4778,0.700624,0,18,4564,5040,0.700624
4779,0.350384,0,18,4564,5040,0.350384
4780,-0.214571,0,18,4564,5040,-0.214571
4781,-0.250571,0,18,4564,5040,-0.250571
4782,-1.603931,0,18,4564,5040,-1.603931
4783,-2.088196,0,18,4564,5040,-2.088196
4784,-0.85019,0,18,4564,5040,-0.85019
4785,1.589999,0,18,4564,5040,1.589999
4786,1.332904,0,18,4564,5040,1.332904
4787,0.912577,0,18,4564,5040,0.912577
4788,0.519756,0,18,4564,5040,0.519756
4789,-0.90428,0,18,4564,5040,-0.90428
4790,0.459894,0,18,4564,5040,0.459894
4791,-0.343648,0,18,4564,5040,-0.343648
4792,-0.743719,0,18,4564,5040,-0.743719
4793,-1.483461,0,18,4564,5040,-1.483461
4794,-0.097752,0,18,4564,5040,-0.097752
4795,1.66511,0,18,4564,5040,1.66511
4796,-0.860881,0,18,4564,5040,-0.860881
4797,0.044129,0,18,4564,5040,0.044129
4798,0.801931,0,18,4564,5040,0.801931
4799,0.505823,0,18,4564,5040,0.505823
4800,-0.88703,0,18,4564,5040,-0.88703
4801,-0.797254,0,18,4564,5040,-0.797254
4802,-2.06774,0,18,4564,5040,-2.06774
4803,0.183073,0,18,4564,5040,0.183073
4804,0.380334,0,18,4564,5040,0.380334
4805,-0.285918,0,18,4564,5040,-0.285918
4806,-1.987265,0,18,4564,5040,-1.987265
4807,0.944846,0,18,4564,5040,0.944846
4808,-1.08249,0,18,4564,5040,-1.08249
4809,-1.286016,0,18,4564,5040,-1.286016
4810,-3.035889,0,18,4564,5040,-3.035889
4811,1.097214,0,18,4564,5040,1.097214
4812,-2.218411,0,18,4564,5040,-2.218411
4813,-0.055174,0,18,4564,5040,-0.055174
4814,-0.538834,0,18,4564,5040,-0.538834
4815,1.391394,0,18,4564,5040,1.391394
4816,2.669851,0,18,4564,5040,2.669851
4817,-0.119696,0,18,4564,5040,-0.119696
4818,-0.337102,0,18,4564,5040,-0.337102
4819,-0.594812,0,18,4564,5040,-0.594812
4820,0.01432,0,18,4564,5040,0.01432
4821,-0.465379,0,18,4564,5040,-0.465379
